Report Date,Area,District,Zone,Ward,Stake,BC,NW,A,B,C,D,CF,BS,LA,BD,SM,NF
3/11/2018,MIAOLI_S,MIAOLI,XINZHU,MIAOLI,XINZHU,0,0,0,0,0,2,0,0,0,2,2,4
3/11/2018,MUZHA_A_E,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,0,1,3,0,0,0,4,3,2
3/11/2018,MUZHA_B_E,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,0,0,1,0,0,0,1,0,2
3/11/2018,MUZHA_S,MUZHA,SOUTH,MUZHA,SOUTH,0,1,1,1,3,3,0,0,0,8,7,4
3/11/2018,NANGANG_E,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,1,1,3,0,0,0,5,1,1
3/11/2018,NEIHU_A_E,NEIHU,EAST,NEIHU,EAST,0,1,1,3,0,1,0,0,0,5,3,0
3/11/2018,NEIHU_B_E,NEIHU,EAST,NEIHU,EAST,0,0,0,0,0,0,0,0,0,0,2,3
3/11/2018,ENGLISH-OFFICE_E,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,0,0,0,0,0,0,0,2,1
3/11/2018,SANCHONG_E,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,0,0,1,1,1,0,0,0,4,2,3
3/11/2018,SANCHONG_S,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,0,0,0,2,2,0,0,0,5,1,4
3/11/2018,SANXIA_A_E,TUCHENG,WEST,SANXIA,WEST,0,0,0,2,0,2,0,0,0,2,2,1
3/11/2018,SANXIA_B_E,TUCHENG,WEST,SANXIA,WEST,0,0,0,0,0,0,0,0,0,3,0,0
3/11/2018,SHILIN_S,BEITOU,NORTH,SHILIN,NORTH,0,0,0,2,0,1,0,0,0,3,0,1
3/11/2018,SHULIN_E,TUCHENG,WEST,TUCHENG,WEST,0,0,0,1,0,3,0,0,0,4,1,3
3/11/2018,SIYUAN_E,XINZHUANG,WEST,SIYUAN,WEST,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2018,SONGSHAN_S,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,0,0,0,0,0,0,1,1
3/11/2018,SONGSHAN_E,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,1,0,0,0,0,1,1,2
3/11/2018,TAIDONG_1_S,TAIDONG_A,HUALIAN,TAIDONG_1,HUALIAN,0,0,0,0,0,1,0,0,0,1,2,3
3/11/2018,TAIDONG_2_S,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,0,0,1,0,4,0,0,0,5,3,3
3/11/2018,TAIDONG_2_ZL,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,1,1,0,1,0,0,0,0,2,4,5
3/11/2018,TAIDONG_3_A_E,TAIDONG_A,HUALIAN,TAIDONG_3,HUALIAN,0,0,0,0,1,1,0,0,0,2,2,2
3/11/2018,TAOYUAN_1_A_E,TAOYUAN_A,TAOYUAN,TAOYUAN_1,TAOYUAN,0,0,1,0,1,2,0,0,0,4,2,7
3/11/2018,TAOYUAN_2_E,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,1,0,0,0,0,0,0,1,0,1
3/11/2018,TAOYUAN_2_S,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,0,0,2,3,0,0,0,5,5,3
3/11/2018,TAOYUAN_3_S,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,0,0,0,0,2,0,0,0,2,0,1
3/11/2018,TAOYUAN_3_ZL,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,0,0,2,0,2,0,0,0,4,4,5
3/11/2018,TAOYUAN_4_E,TAOYUAN_A,TAOYUAN,TAOYUAN_4,TAOYUAN,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2018,TIANMU_A_E,BEITOU,NORTH,TIANMU,NORTH,0,0,2,0,0,2,0,0,0,4,6,4
3/11/2018,TOUFEN_A_E,ZHUNAN,XINZHU,TOUFEN,XINZHU,0,0,0,0,0,0,0,0,0,0,3,2
3/11/2018,TOUFEN_B_E,ZHUNAN,XINZHU,TOUFEN,XINZHU,0,0,0,0,0,1,0,0,0,1,0,5
3/11/2018,TUCHENG_S,TUCHENG,WEST,TUCHENG,WEST,0,0,0,0,0,3,0,0,0,3,1,5
3/11/2018,TUCHENG_E,TUCHENG,WEST,TUCHENG,WEST,0,0,0,0,1,2,0,0,0,3,4,2
3/11/2018,WANDA_E,JINHUA,CENTRAL,WANDA,CENTRAL,0,0,0,0,0,4,0,0,0,4,4,4
3/11/2018,XIANGSHAN_A_E,XINZHU_B,XINZHU,XIANGSHAN,XINZHU,0,0,0,1,0,2,0,0,0,3,0,1
3/11/2018,XINAN_S,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,1,1,1,0,0,0,3,4,2
3/11/2018,XINBAN_E,BANQIAO,WEST,XINBAN,WEST,0,0,0,1,0,0,0,0,0,1,1,0
3/11/2018,XINDIAN_E,XINDIAN,SOUTH,XINDIAN,SOUTH,1,1,1,1,0,0,0,0,0,2,4,1
3/11/2018,XINPU_S,BANQIAO,WEST,XINPU,WEST,0,0,0,0,0,3,0,0,0,3,2,1
3/11/2018,XINZHU_1_E,XINZHU_B,XINZHU,XINZHU_1,XINZHU,0,0,0,0,0,0,0,0,0,0,0,2
3/11/2018,XINZHU_1_S,XINZHU_B,XINZHU,XINZHU_1,XINZHU,0,0,0,1,1,2,0,0,0,4,2,4
3/11/2018,XINZHU_3_ZL,XINZHU_A,XINZHU,XINZHU_3,XINZHU,0,0,0,1,0,2,0,0,0,3,2,2
3/11/2018,XIZHI_A_E,XIZHI,EAST,XIZHI,EAST,0,2,2,0,3,0,0,0,0,5,5,3
3/11/2018,XIZHI_S,XIZHI,EAST,XIZHI,EAST,0,0,0,0,0,1,0,0,0,1,1,2
3/11/2018,YILAN_A_S,YILAN,EAST,YILAN,EAST,0,0,0,2,0,1,0,0,0,3,3,2
3/11/2018,YONGHE_S,SHUANGHE,SOUTH,YONGHE,SOUTH,0,0,0,0,0,1,0,0,0,1,4,3
3/11/2018,YULI_E,HUALIAN_B,HUALIAN,YULI,HUALIAN,0,0,0,2,1,0,0,0,0,3,2,0
3/11/2018,ZHONGHE_1_E,SHUANGHE,SOUTH,ZHONGHE_1,SOUTH,0,0,0,1,0,0,0,0,0,1,0,0
3/11/2018,ZHONGHE_2_E,SHUANGHE,SOUTH,ZHONGHE_2,SOUTH,0,0,0,0,1,0,0,0,0,1,1,1
3/11/2018,ZHONGLI_1_A_E,ZHONGLI,TAOYUAN,ZHONGLI_1,TAOYUAN,0,0,0,1,2,1,0,0,0,4,2,0
3/11/2018,ZHONGLI_1_S,ZHONGLI,TAOYUAN,ZHONGLI_1,TAOYUAN,0,1,0,0,0,2,0,0,0,2,4,3
3/11/2018,ZHONGLI_2_A_E,ZHONGLI,TAOYUAN,ZHONGLI_2,TAOYUAN,0,0,1,1,0,1,0,0,0,3,3,2
3/11/2018,ZHONGLLI_2_B_E,ZHONGLI,TAOYUAN,ZHONGLI_2,TAOYUAN,0,0,0,0,0,1,0,0,0,1,0,5
3/11/2018,ZHUBEI_1_E,ZHUBEI,XINZHU,ZHUBEI_1,XINZHU,0,0,0,2,2,1,0,0,0,5,1,4
3/11/2018,ZHUBEI_1_S,ZHUBEI,XINZHU,ZHUBEI_1,XINZHU,0,0,0,1,1,2,0,0,0,4,0,3
3/11/2018,ZHUBEI_2_E,ZHUBEI,XINZHU,ZHUBEI_2,XINZHU,0,0,0,0,0,1,0,0,0,1,0,4
3/11/2018,ZHUBEI_3_E,ZHUBEI,XINZHU,ZHUBEI_3,XINZHU,0,0,0,1,2,0,0,0,0,3,2,0
3/11/2018,ZHUDONG_E,XINZHU_A,XINZHU,ZHUDONG,XINZHU,0,0,0,1,0,1,0,0,0,2,0,5
3/11/2018,ZHUNAN_E,ZHUNAN,XINZHU,ZHUNAN,XINZHU,0,0,0,1,2,1,0,0,0,4,2,1
3/18/2018,ANKANG_E,MUZHA,SOUTH,ANKANG,SOUTH,0,0,0,1,0,0,0,0,0,1,3,5
3/18/2018,XINAN-ASSISTANTS,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,1,0,1,0,0,0,2,5,2
3/18/2018,BADE_A_E,BADE,TAOYUAN,BADE,TAOYUAN,0,0,0,1,3,2,0,0,0,6,3,1
3/18/2018,BEITOU_E,BEITOU,NORTH,BEITOU,NORTH,0,0,0,0,0,3,0,0,0,3,3,2
3/18/2018,BEITOU_S,BEITOU,NORTH,BEITOU,NORTH,0,0,0,1,0,6,0,0,0,7,1,4
3/18/2018,BITAN_E,XINDIAN,SOUTH,BITAN,SOUTH,0,0,0,0,0,1,0,0,0,1,1,1
3/18/2018,DANFENG_B_E,XINZHUANG,WEST,DANFENG,WEST,0,0,0,0,0,0,0,0,0,0,3,3
3/18/2018,DANSHUI_B_E,DANSHUI,NORTH,DANSHUI,NORTH,0,0,2,0,2,0,0,0,0,4,5,6
3/18/2018,DANSHUI_ZL,DANSHUI,NORTH,DANSHUI,NORTH,0,0,0,0,1,1,0,0,0,2,1,4
3/18/2018,FENGLIN-HUALIAN_2,HUALIAN_A,HUALIAN,HUALIAN_3,HUALIAN,0,0,1,0,0,1,0,0,0,2,1,1
3/18/2018,GUISHAN_A_E,TAOYUAN_B,TAOYUAN,GUISHAN,TAOYUAN,0,0,0,2,1,0,0,0,0,3,3,3
3/18/2018,GUISHAN_S,TAOYUAN_B,TAOYUAN,GUISHAN,TAOYUAN,0,0,0,0,0,0,0,0,0,0,0,1
3/18/2018,HUALIAN_1_E,HUALIAN_A,HUALIAN,HUALIAN_1,HUALIAN,0,0,0,0,1,0,0,0,0,1,1,1
3/18/2018,HUALIAN_1_S,HUALIAN_A,HUALIAN,HUALIAN_1,HUALIAN,0,0,0,0,1,3,0,0,0,4,0,3
3/18/2018,HUALIAN_2_E,HUALIAN_A,HUALIAN,HUALIAN_2,HUALIAN,0,0,0,0,0,0,0,0,0,0,2,2
3/18/2018,HUALIAN_3_E,HUALIAN_B,HUALIAN,HUALIAN_3,HUALIAN,0,0,0,0,0,1,0,0,0,1,3,5
3/18/2018,HUALIAN_3_S,HUALIAN_B,HUALIAN,HUALIAN_3,HUALIAN,0,0,0,1,1,2,0,0,0,4,1,3
3/18/2018,JILONG_A_E,JILONG,EAST,JILONG,EAST,0,0,0,3,2,1,0,0,0,6,5,1
3/18/2018,JILONG_B_ZL,JILONG,EAST,JILONG,EAST,0,1,1,0,0,0,0,0,0,1,1,3
3/18/2018,JINGMEI_ZL,XINDIAN,SOUTH,JINGMEI,SOUTH,0,0,0,1,0,0,0,0,0,1,2,4
3/18/2018,JINHUA_S,JINHUA,CENTRAL,JINHUA,CENTRAL,0,1,2,0,0,2,0,0,0,3,3,2
3/18/2018,JINHUA_ZL,JINHUA,CENTRAL,JINHUA,CENTRAL,0,0,1,1,0,2,0,0,0,4,3,4
3/18/2018,LINKOU_E,XINZHUANG,WEST,DANFENG,WEST,0,0,0,1,0,1,0,0,0,2,2,1
3/18/2018,LONGTAN_A_E,BADE,TAOYUAN,LONGTAN,TAOYUAN,0,0,1,0,0,1,0,0,0,1,3,0
3/18/2018,LONGTAN_B_E,BADE,TAOYUAN,LONGTAN,TAOYUAN,0,0,0,0,0,0,0,0,0,0,1,3
3/18/2018,LUODONG_A_E,YILAN,EAST,YILAN,EAST,0,0,0,2,1,1,0,0,0,4,4,0
3/18/2018,LUODONG_B_E,YILAN,EAST,YILAN,EAST,0,0,0,0,0,0,0,0,0,0,1,2
3/18/2018,LUZHOU_B_E,SANCHONG,CENTRAL,LUZHOU,CENTRAL,0,0,0,0,0,0,0,0,0,0,3,3
3/18/2018,MIAOLI_A_E,MIAOLI,XINZHU,MIAOLI,XINZHU,0,0,0,0,1,0,0,0,0,1,1,1
3/18/2018,MIAOLI_B_E,MIAOLI,XINZHU,MIAOLI,XINZHU,0,0,0,0,0,1,0,0,0,1,0,2
3/18/2018,MIAOLI_S,MIAOLI,XINZHU,MIAOLI,XINZHU,0,0,0,1,0,1,0,0,0,2,1,2
3/18/2018,MUZHA_A_E,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,2,1,1,0,0,0,4,5,3
3/18/2018,MUZHA_B_E,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,0,1,1,0,0,0,2,2,2
3/18/2018,MUZHA_S,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,2,2,3,0,0,0,7,7,4
3/18/2018,NANGANG_E,SONGSHAN,EAST,SONGSHAN,EAST,0,1,1,1,1,0,0,0,0,3,3,3
3/18/2018,NEIHU_A_E,NEIHU,EAST,NEIHU,EAST,0,0,0,3,2,0,0,0,0,5,3,0
3/18/2018,NEIHU_B_E,NEIHU,EAST,NEIHU,EAST,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2018,ENGLISH-OFFICE_E,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,0,0,0,0,0,0,0,2,1
3/18/2018,SANCHONG_E,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,0,0,1,0,1,0,0,0,2,0,1
3/18/2018,SANCHONG_S,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,1,1,0,1,3,0,0,0,5,3,3
3/18/2018,SANXIA_A_E,TUCHENG,WEST,SANXIA,WEST,0,0,0,0,2,1,0,0,0,2,3,2
3/18/2018,SANXIA_B_E,TUCHENG,WEST,SANXIA,WEST,0,0,0,0,0,0,0,0,0,3,0,4
3/18/2018,SHILIN_S,BEITOU,NORTH,SHILIN,NORTH,0,0,0,2,0,0,0,0,0,2,3,9
3/18/2018,SHULIN_E,TUCHENG,WEST,TUCHENG,WEST,0,0,0,1,1,1,0,0,0,5,0,0
3/18/2018,SIYUAN_E,XINZHUANG,WEST,SIYUAN,WEST,0,0,0,0,0,0,0,0,0,0,0,1
3/18/2018,SONGSHAN_S,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,0,0,0,0,0,0,1,2
3/18/2018,SONGSHAN_E,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,0,0,0,0,0,0,1,4
3/18/2018,TAIDONG_1_S,TAIDONG_A,HUALIAN,TAIDONG_1,HUALIAN,0,0,0,0,0,1,0,0,0,1,2,3
3/18/2018,TAIDONG_2_S,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,0,0,0,0,2,0,0,0,2,0,2
3/18/2018,TAIDONG_2_ZL,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,1,0,0,0,0,1,0,0,0,1,4,6
3/18/2018,TAIDONG_3_A_E,TAIDONG_A,HUALIAN,TAIDONG_3,HUALIAN,0,0,0,2,1,1,0,0,0,4,2,1
3/18/2018,TAOYUAN_1_A_E,TAOYUAN_A,TAOYUAN,TAOYUAN_1,TAOYUAN,0,1,1,1,0,3,0,0,0,5,1,2
3/18/2018,TAOYUAN_2_E,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,1,0,0,1,0,0,0,2,0,1
3/18/2018,TAOYUAN_2_S,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,0,1,1,3,0,0,0,5,4,0
3/18/2018,TAOYUAN_3_S,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,0,0,0,0,2,0,0,0,2,2,2
3/18/2018,TAOYUAN_3_ZL,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,0,0,2,0,2,0,0,0,4,5,4
3/18/2018,TAOYUAN_4_E,TAOYUAN_A,TAOYUAN,TAOYUAN_4,TAOYUAN,0,0,0,0,0,0,0,0,0,0,0,2
3/18/2018,TIANMU_A_E,BEITOU,NORTH,TIANMU,NORTH,0,0,2,0,0,3,0,0,0,5,4,3
3/18/2018,TOUFEN_A_E,ZHUNAN,XINZHU,TOUFEN,XINZHU,0,0,1,0,0,0,0,0,0,1,5,1
3/18/2018,TOUFEN_B_E,ZHUNAN,XINZHU,TOUFEN,XINZHU,0,0,0,0,2,0,0,0,0,2,1,5
3/18/2018,TUCHENG_S,TUCHENG,WEST,TUCHENG,WEST,0,0,0,0,1,4,0,0,0,5,3,1
3/18/2018,TUCHENG_E,TUCHENG,WEST,TUCHENG,WEST,0,0,0,2,2,1,0,0,0,5,5,1
3/18/2018,WANDA_E,JINHUA,CENTRAL,WANDA,CENTRAL,0,0,0,0,2,1,0,0,0,3,3,7
3/18/2018,XIANGSHAN_A_E,XINZHU_B,XINZHU,XIANGSHAN,XINZHU,0,0,1,0,0,1,0,0,0,2,1,2
3/18/2018,XINAN_S,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,1,2,1,0,0,0,4,3,1
3/18/2018,XINBAN_E,BANQIAO,WEST,XINBAN,WEST,0,0,0,1,0,0,0,0,0,1,2,1
3/18/2018,XINDIAN_E,XINDIAN,SOUTH,XINDIAN,SOUTH,1,0,0,1,0,0,0,0,0,1,2,1
3/18/2018,XINPU_S,BANQIAO,WEST,XINPU,WEST,0,0,0,0,1,2,0,0,0,3,0,4
3/18/2018,XINZHU_1_E,XINZHU_B,XINZHU,XINZHU_1,XINZHU,0,0,0,0,0,1,0,0,0,1,1,1
3/18/2018,XINZHU_1_S,XINZHU_B,XINZHU,XINZHU_1,XINZHU,0,0,0,1,1,2,0,0,0,4,2,2
3/18/2018,XINZHU_3_ZL,XINZHU_A,XINZHU,XINZHU_3,XINZHU,0,0,0,1,1,1,0,0,0,3,3,5
3/18/2018,XIZHI_A_E,XIZHI,EAST,XIZHI,EAST,2,0,0,0,3,1,0,0,0,4,6,2
3/18/2018,XIZHI_S,XIZHI,EAST,XIZHI,EAST,0,0,0,0,1,1,0,0,0,2,3,4
3/18/2018,YILAN_A_S,YILAN,EAST,YILAN,EAST,0,0,0,2,0,1,0,0,0,3,6,5
3/18/2018,YONGHE_S,SHUANGHE,SOUTH,YONGHE,SOUTH,0,0,0,0,0,1,0,0,0,1,2,4
3/18/2018,YULI_E,HUALIAN_B,HUALIAN,YULI,HUALIAN,0,0,2,2,0,0,0,0,0,4,1,0
3/18/2018,ZHONGHE_1_E,SHUANGHE,SOUTH,ZHONGHE_1,SOUTH,0,0,0,1,0,0,0,0,0,1,1,0
3/18/2018,ZHONGHE_2_E,SHUANGHE,SOUTH,ZHONGHE_2,SOUTH,0,0,0,0,1,0,0,0,0,1,2,2
3/18/2018,ZHONGLI_1_A_E,ZHONGLI,TAOYUAN,ZHONGLI_1,TAOYUAN,0,0,1,0,2,0,0,0,0,3,3,3
3/18/2018,ZHONGLI_1_S,ZHONGLI,TAOYUAN,ZHONGLI_1,TAOYUAN,1,0,0,0,0,0,0,0,0,0,4,6
3/18/2018,ZHONGLI_2_A_E,ZHONGLI,TAOYUAN,ZHONGLI_2,TAOYUAN,0,0,0,0,0,1,0,0,0,1,2,2
3/18/2018,ZHONGLLI_2_B_E,ZHONGLI,TAOYUAN,ZHONGLI_2,TAOYUAN,0,0,0,0,0,1,0,0,0,1,0,8
3/18/2018,ZHUBEI_1_E,ZHUBEI,XINZHU,ZHUBEI_1,XINZHU,0,0,0,2,2,1,0,0,0,6,5,4
3/18/2018,ZHUBEI_1_S,ZHUBEI,XINZHU,ZHUBEI_1,XINZHU,0,0,0,0,1,3,0,0,0,4,3,3
3/18/2018,ZHUBEI_2_E,ZHUBEI,XINZHU,ZHUBEI_2,XINZHU,0,0,0,0,0,0,0,0,0,0,0,1
3/18/2018,ZHUBEI_3_E,ZHUBEI,XINZHU,ZHUBEI_3,XINZHU,0,1,1,0,2,0,0,0,0,3,1,4
3/18/2018,ZHUDONG_E,XINZHU_A,XINZHU,ZHUDONG,XINZHU,0,0,0,1,0,1,0,0,0,2,1,3
3/18/2018,ZHUNAN_E,ZHUNAN,XINZHU,ZHUNAN,XINZHU,0,0,0,1,1,1,0,0,0,3,0,1
3/25/2018,ANKANG_E,MUZHA,SOUTH,ANKANG,SOUTH,0,1,1,2,0,0,0,0,0,3,6,3
3/25/2018,XINAN-ASSISTANTS,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,1,0,1,0,0,0,2,2,2
3/25/2018,BADE_A_E,BADE,TAOYUAN,BADE,TAOYUAN,0,0,0,1,5,1,0,0,0,7,9,5
3/25/2018,BEITOU_E,BEITOU,NORTH,BEITOU,NORTH,0,0,0,0,1,2,0,0,0,3,1,1
3/25/2018,BEITOU_S,BEITOU,NORTH,BEITOU,NORTH,0,0,0,1,0,5,0,0,0,6,1,3
3/25/2018,BITAN_E,XINDIAN,SOUTH,BITAN,SOUTH,0,0,0,0,0,0,0,0,0,0,2,1
3/25/2018,DANFENG_B_E,XINZHUANG,WEST,DANFENG,WEST,0,0,0,0,2,0,0,0,0,2,4,1
3/25/2018,DANSHUI_B_E,DANSHUI,NORTH,DANSHUI,NORTH,0,1,1,0,3,2,0,0,0,6,2,5
3/25/2018,DANSHUI_ZL,DANSHUI,NORTH,DANSHUI,NORTH,0,0,0,1,0,2,0,0,0,3,0,2
3/25/2018,FENGLIN-HUALIAN_2,HUALIAN_A,HUALIAN,HUALIAN_3,HUALIAN,0,0,1,0,1,0,0,0,0,2,2,2
3/25/2018,GUISHAN_A_E,TAOYUAN_B,TAOYUAN,GUISHAN,TAOYUAN,0,0,0,2,2,0,0,0,0,4,3,3
3/25/2018,GUISHAN_S,TAOYUAN_B,TAOYUAN,GUISHAN,TAOYUAN,0,0,0,0,0,0,0,0,0,0,0,1
3/25/2018,HUALIAN_1_E,HUALIAN_A,HUALIAN,HUALIAN_1,HUALIAN,0,0,0,0,0,0,0,0,0,0,0,3
3/25/2018,HUALIAN_1_S,HUALIAN_A,HUALIAN,HUALIAN_1,HUALIAN,0,0,0,0,1,1,0,0,0,2,1,4
3/25/2018,HUALIAN_2_E,HUALIAN_A,HUALIAN,HUALIAN_2,HUALIAN,0,0,0,0,0,0,0,0,0,0,0,4
3/25/2018,HUALIAN_3_E,HUALIAN_B,HUALIAN,HUALIAN_3,HUALIAN,0,0,0,0,0,2,0,0,0,2,0,1
3/25/2018,HUALIAN_3_S,HUALIAN_B,HUALIAN,HUALIAN_3,HUALIAN,0,0,0,1,1,2,0,0,0,5,0,2
3/25/2018,JILONG_A_E,JILONG,EAST,JILONG,EAST,0,0,1,3,2,0,0,0,0,6,5,1
3/25/2018,JILONG_B_ZL,JILONG,EAST,JILONG,EAST,1,0,0,0,0,0,0,0,0,0,1,1
3/25/2018,JINGMEI_ZL,XINDIAN,SOUTH,JINGMEI,SOUTH,0,0,0,1,0,1,0,0,0,2,4,5
3/25/2018,JINHUA_S,JINHUA,CENTRAL,JINHUA,CENTRAL,1,1,1,0,0,2,0,0,0,2,0,2
3/25/2018,JINHUA_ZL,JINHUA,CENTRAL,JINHUA,CENTRAL,0,1,1,1,0,1,0,0,0,3,1,3
3/25/2018,LINKOU_E,XINZHUANG,WEST,DANFENG,WEST,0,0,1,0,0,1,0,0,0,2,2,2
3/25/2018,LONGTAN_A_E,BADE,TAOYUAN,LONGTAN,TAOYUAN,0,0,0,0,0,1,0,0,0,1,1,4
3/25/2018,LONGTAN_B_E,BADE,TAOYUAN,LONGTAN,TAOYUAN,0,0,0,0,0,0,0,0,0,0,0,3
3/25/2018,LUODONG_A_E,YILAN,EAST,YILAN,EAST,0,0,0,3,0,1,0,0,0,4,3,2
3/25/2018,LUODONG_B_E,YILAN,EAST,YILAN,EAST,0,0,0,0,0,0,0,0,0,1,2,0
3/25/2018,LUZHOU_B_E,SANCHONG,CENTRAL,LUZHOU,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,1
3/25/2018,MIAOLI_A_E,MIAOLI,XINZHU,MIAOLI,XINZHU,0,0,0,1,0,0,0,0,0,0,2,3
3/25/2018,MIAOLI_B_E,MIAOLI,XINZHU,MIAOLI,XINZHU,0,0,0,0,0,2,0,0,0,2,0,0
3/25/2018,MIAOLI_S,MIAOLI,XINZHU,MIAOLI,XINZHU,0,1,1,0,0,0,0,0,0,1,3,4
3/25/2018,MUZHA_A_E,MUZHA,SOUTH,MUZHA,SOUTH,0,2,2,0,1,1,0,0,0,4,2,4
3/25/2018,MUZHA_B_E,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,0,1,0,0,0,0,2,0,3
3/25/2018,MUZHA_S,MUZHA,SOUTH,MUZHA,SOUTH,0,0,0,2,2,3,0,0,0,7,5,4
3/25/2018,NANGANG_E,SONGSHAN,EAST,SONGSHAN,EAST,0,1,2,0,1,1,0,0,0,4,2,3
3/25/2018,NEIHU_A_E,NEIHU,EAST,NEIHU,EAST,0,0,0,3,1,0,0,0,0,4,2,2
3/25/2018,NEIHU_B_E,NEIHU,EAST,NEIHU,EAST,0,0,0,0,0,0,0,0,0,0,2,1
3/25/2018,ENGLISH-OFFICE_E,XINAN,CENTRAL,XINAN,CENTRAL,0,0,0,0,0,0,0,0,0,0,2,0
3/25/2018,SANCHONG_E,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,0,0,1,0,1,0,0,0,2,3,5
3/25/2018,SANCHONG_S,SANCHONG,CENTRAL,SANCHONG,CENTRAL,0,1,1,1,0,0,0,0,0,2,5,3
3/25/2018,SANXIA_A_E,TUCHENG,WEST,SANXIA,WEST,0,0,0,1,1,0,0,0,0,2,0,0
3/25/2018,SANXIA_B_E,TUCHENG,WEST,SANXIA,WEST,0,0,0,0,0,0,0,0,0,2,0,0
3/25/2018,SHILIN_S,BEITOU,NORTH,SHILIN,NORTH,0,1,1,1,1,0,0,0,0,3,1,3
3/25/2018,SHULIN_E,TUCHENG,WEST,TUCHENG,WEST,0,0,0,1,2,1,0,0,0,4,2,1
3/25/2018,SIYUAN_E,XINZHUANG,WEST,SIYUAN,WEST,0,0,0,0,0,0,0,0,0,0,1,2
3/25/2018,SONGSHAN_S,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,0,0,0,0,0,0,0,2
3/25/2018,SONGSHAN_E,SONGSHAN,EAST,SONGSHAN,EAST,0,0,0,0,0,1,0,0,0,1,1,1
3/25/2018,TAIDONG_1_S,TAIDONG_A,HUALIAN,TAIDONG_1,HUALIAN,0,0,0,0,1,1,0,0,0,2,0,0
3/25/2018,TAIDONG_2_S,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,0,0,1,0,1,0,0,0,2,2,4
3/25/2018,TAIDONG_2_ZL,TAIDONG_A,HUALIAN,TAIDONG_2,HUALIAN,0,0,0,0,0,1,0,0,0,1,4,7
3/25/2018,TAIDONG_3_A_E,TAIDONG_A,HUALIAN,TAIDONG_3,HUALIAN,0,0,1,1,1,0,0,0,0,3,4,0
3/25/2018,TAOYUAN_1_A_E,TAOYUAN_A,TAOYUAN,TAOYUAN_1,TAOYUAN,1,0,0,1,0,2,0,0,0,3,0,0
3/25/2018,TAOYUAN_2_E,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,1,0,0,1,0,0,0,2,0,1
3/25/2018,TAOYUAN_2_S,TAOYUAN_B,TAOYUAN,TAOYUAN_2,TAOYUAN,0,0,0,1,2,2,0,0,0,5,4,5
3/25/2018,TAOYUAN_3_S,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,0,0,0,0,1,0,0,0,1,2,4
3/25/2018,TAOYUAN_3_ZL,TAOYUAN_A,TAOYUAN,TAOYUAN_3,TAOYUAN,0,1,1,1,2,0,0,0,0,4,4,1
3/25/2018,TAOYUAN_4_E,TAOYUAN_A,TAOYUAN,TAOYUAN_4,TAOYUAN,0,0,0,0,0,1,0,0,0,1,0,1
3/25/2018,TIANMU_A_E,BEITOU,NORTH,TIANMU,NORTH,0,2,2,0,2,2,0,0,0,6,3,1
